,ID,Units,Course,Prereqs,Semester
0,1.00,12,1,GIR:CAL1,['Spring']
1,1.001,12,1,GIR:CAL1,['Spring']
2,1.004,12,1,,['Spring']
3,1.006,12,1,,['Spring']
4,1.013,6,1,Permission of instructor,"['Fall', 'Spring']"
5,1.015,12,1,"2.003, 2.016, and 2.678; [2.671]",['Spring']
6,1.016,9,1,,['Spring']
7,1.020,12,1,"GIR:PHY1, 18.03, and (1.00 or 1.000)",['Spring']
8,1.021,12,1,"18.03, 3.016B, or permission of instructor",['Spring']
9,1.024,6,1,(1.000 and 1.010) or permission of instructor; [6.402],['Spring']
10,1.035,12,1,1.050 or permission of instructor,['Spring']
11,1.036,12,1,1.035 and 1.050,['Spring']
12,1.037,12,1,,['Spring']
13,1.053,12,1,GIR:PHY2; [2.087 or 18.03],"['Fall', 'Spring']"
14,1.056,12,1,GIR:CAL2,['Spring']
15,1.060,12,1,,['Spring']
16,1.060A,6,1,[18.03]; or permission of instructor,['Spring']
17,1.062,12,1,GIR:PHY2 and (18.03 or 18.032),['Spring']
18,1.071,12,1,18.03,['Spring']
19,1.072,12,1,1.061,['Spring']
20,1.075,12,1,1.070B or permission of instructor,['Spring']
21,1.080,12,1,GIR:CHEM,['Spring']
22,1.081,12,1,"GIR:BIOL, GIR:CAL2, and GIR:CHEM",['Spring']
23,1.082,6,1,,"['Fall', 'Spring']"
24,1.088,12,1,GIR:BIOL and (1.000 or 6.0002),['Spring']
25,1.106,6,1,[1.061A],['Spring']
26,1.107,6,1,[1.080],['Spring']
27,1.138,12,1,2.003 and 18.075,['Spring']
28,1.142,12,1,18.06 or permission of instructor,['Spring']
29,1.147,12,1,,['Spring']
30,1.202,12,1,1.201 or permission of instructor,['Spring']
31,1.203,12,1,6.041B or 18.600,['Spring']
32,1.224,6,1,(6.041B and 18.06) or permission of instructor; [6.482],['Spring']
33,1.234,12,1,16.71,['Spring']
34,1.251,12,1,Permission of instructor,['Spring']
35,1.261,9,1,Permission of instructor,['Spring']
36,1.263,6,1,SCM.254 or permission of instructor,['Spring']
37,1.266,6,1,15.761 or SCM.260,['Spring']
38,1.267,12,1,,['Spring']
39,1.27,0,1,Permission of instructor,"['Fall', 'Summer', 'Spring']"
40,1.271,12,1,(6.436 and (6.251 or 6.251)) or permission of instructor,['Spring']
41,1.273,6,1,15.761 or SCM.260,['Spring']
42,1.274,6,1,"15.761, 15.778, or SCM.260",['Spring']
43,1.275,6,1,Permission of instructor,['Spring']
44,1.351,12,1,1.361,['Spring']
45,1.381,12,1,1.361 and 1.38,['Spring']
46,1.39,0,1,Permission of instructor,"['Fall', 'Summer', 'Spring']"
47,1.472,6,1,Permission of instructor,['Spring']
48,1.535,12,1,1.050 or permission of instructor,['Spring']
49,1.563,12,1,,['Spring']
50,1.589,0,1,Permission of instructor,"['Fall', 'Summer', 'Spring']"
51,1.66,0,1,Permission of instructor,"['Fall', 'Summer', 'Spring']"
52,1.692,12,1,2.20 and 18.085,['Spring']
53,1.699,0,1,Permission of instructor,"['Fall', 'Summer', 'Spring']"
54,1.713,6,1,Permission of instructor,['Spring']
55,1.72,12,1,1.061,['Spring']
56,1.731,12,1,1.070B or permission of instructor,['Spring']
57,1.801,12,1,,['Spring']
58,1.811,12,1,,['Spring']
59,1.837,12,1,,['Spring']
60,1.873,12,1,GIR:CAL2,['Spring']
61,1.881,12,1,GIR:BIOL and (1.000 or 6.0002),['Spring']
62,1.899,1,1,Permission of instructor,['Spring']
63,1.968,0,1,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
64,1.982,0,1,,"['Fall', 'Summer', 'Spring']"
65,1.984,3,1,Permission of instructor,"['Fall', 'Spring']"
66,1.997,0,1,,"['Fall', 'IAP', 'Summer', 'Spring']"
67,1.998,0,1,,"['Fall', 'IAP', 'Summer', 'Spring']"
68,1.999,0,1,,"['Fall', 'IAP', 'Summer', 'Spring']"
69,1.EPE,1,1,2.EPW or permission of instructor,"['Fall', 'Spring']"
70,1.S02,12,1,,['Spring']
71,1.S978,0,1,Permission of instructor,"['Fall', 'Spring']"
72,1.S980,0,1,Permission of instructor,['Spring']
73,1.S981,0,1,Permission of instructor,['Spring']
74,1.S991,0,1,Permission of instructor,"['Fall', 'IAP', 'Spring']"
75,1.S993,0,1,Permission of instructor,['Spring']
76,1.THG,0,1,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
77,1.THU,0,1,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
78,1.UR,0,1,,"['Fall', 'IAP', 'Summer', 'Spring']"
79,1.URG,0,1,,"['Fall', 'IAP', 'Summer', 'Spring']"
80,10.00,6,10,GIR:CHEM and GIR:PHY1,['Spring']
81,10.000,2,10,,"['Fall', 'Spring']"
82,10.01,6,10,,"['Fall', 'Spring']"
83,10.03,3,10,,['Spring']
84,10.10,12,10,GIR:CHEM and GIR:PHY1; [18.03],"['Fall', 'Spring']"
85,10.213,12,10,5.601 and 10.10,['Spring']
86,10.26,15,10,"(10.302 and (2.671, 3.014, 5.310, 7.003, 12.335, 20.109, (1.106 and 1.107), or (5.351, 5.352, and 5.353))) or permission of instructor",['Spring']
87,10.27,15,10,"(10.302 and (2.671, 3.014, 5.310, 7.003, 12.335, 20.109, (1.106 and 1.107), or (5.351, 5.352, and 5.353))) or permission of instructor",['Spring']
88,10.28B,11,10,10.28A,['Spring']
89,10.29,15,10,"(10.302 and (2.671, 3.014, 5.310, 7.003, 12.335, 20.109, (1.106 and 1.107), or (5.351, 5.352, and 5.353))) or permission of instructor",['Spring']
90,10.301,12,10,10.10 and 18.03,['Spring']
91,10.32,9,10,10.213 and 10.302,['Spring']
92,10.333,12,10,"18.03, 3.016B, or permission of instructor",['Spring']
93,10.37,12,10,5.601 and 10.301,['Spring']
94,10.380,3,10,,['Spring']
95,10.382,3,10,,['Spring']
96,10.390,12,10,"2.006, (2.051 and 2.06), or permission of instructor",['Spring']
97,10.392,12,10,"2.006, (2.051 and 2.06), or permission of instructor",['Spring']
98,10.402,6,10,GIR:CAL2 and 6.0001; [6.402],['Spring']
99,10.407,6,10,,['Spring']
100,10.426,12,10,10.302 or permission of instructor,['Spring']
101,10.450,9,10,10.302 and 18.03,['Spring']
102,10.490,9,10,10.37,"['Fall', 'Spring']"
103,10.494A,6,10,10.301 and permission of instructor,['Spring']
104,10.494B,6,10,10.301 and permission of instructor,['Spring']
105,10.53,3,10,,['Spring']
106,10.534,9,10,,['Spring']
107,10.535,12,10,18.03 and (5.07 or 7.05),['Spring']
108,10.537,12,10,"GIR:BIOL and (2.002, 2.006, 6.013, 10.301, or 10.302)","['Fall', 'Spring']"
109,10.551,9,10,"10.213, 10.302, and 10.37",['Spring']
110,10.557,12,10,10.34 or 15.053,['Spring']
111,10.562,12,10,,['Spring']
112,10.571,12,10,(18.075 and (5.60 or 5.61)) or permission of instructor,['Spring']
113,10.586,9,10,10.213,['Spring']
114,10.602,6,10,GIR:CAL2 and 6.0001; [6.482],['Spring']
115,10.626,12,10,10.50 or permission of instructor,['Spring']
116,10.65,12,10,10.37 or permission of instructor,['Spring']
117,10.7003,12,10,7.002,"['Fall', 'Spring']"
118,10.792,2,10,,"['Fall', 'Spring']"
119,10.80,6,10,,"['Fall', 'Summer', 'Spring']"
120,10.81,6,10,,"['Fall', 'Summer', 'Spring']"
121,10.82,6,10,,"['Fall', 'Summer', 'Spring']"
122,10.83,6,10,,"['Fall', 'Summer', 'Spring']"
123,10.84,6,10,,"['Fall', 'Summer', 'Spring']"
124,10.85,6,10,,"['Fall', 'Summer', 'Spring']"
125,10.86,6,10,,"['Fall', 'Spring']"
126,10.87,6,10,,"['Fall', 'Spring']"
127,10.90,0,10,Permission of instructor,"['Fall', 'Summer', 'Spring']"
128,10.910,0,10,,"['Fall', 'IAP', 'Summer', 'Spring']"
129,10.911,0,10,,"['Fall', 'IAP', 'Summer', 'Spring']"
130,10.912,1,10,,"['Fall', 'IAP', 'Summer', 'Spring']"
131,10.951,6,10,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
132,10.952,6,10,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
133,10.953,6,10,,"['Fall', 'Spring']"
134,10.954,6,10,Permission of instructor,"['Fall', 'Spring']"
135,10.955,6,10,Permission of instructor,"['Fall', 'Spring']"
136,10.956,6,10,Permission of instructor,"['Fall', 'Spring']"
137,10.957,6,10,Permission of instructor,"['Fall', 'Spring']"
138,10.958,6,10,Permission of instructor,"['Fall', 'Spring']"
139,10.960,2,10,,"['Fall', 'Spring']"
140,10.962,6,10,Permission of instructor,"['Fall', 'Spring']"
141,10.964,6,10,Permission of instructor,"['Fall', 'Spring']"
142,10.965,6,10,Permission of instructor,"['Fall', 'Spring']"
143,10.966,6,10,Permission of instructor,"['Fall', 'Spring']"
144,10.967,6,10,Permission of instructor,"['Fall', 'Spring']"
145,10.968,6,10,Permission of instructor,"['Fall', 'Spring']"
146,10.969,6,10,Permission of instructor,"['Fall', 'Spring']"
147,10.970,6,10,Permission of instructor,"['Fall', 'Spring']"
148,10.971,6,10,Permission of instructor,"['Fall', 'Spring']"
149,10.973,6,10,Permission of instructor,"['Fall', 'Spring']"
150,10.974,6,10,Permission of instructor,"['Fall', 'Spring']"
151,10.975,6,10,Permission of instructor,"['Fall', 'Spring']"
152,10.976,6,10,Permission of instructor,"['Fall', 'Spring']"
153,10.977,6,10,Permission of instructor,"['Fall', 'Spring']"
154,10.978,6,10,Permission of instructor,"['Fall', 'Spring']"
155,10.981,6,10,Permission of instructor,"['Fall', 'Spring']"
156,10.982,6,10,Permission of instructor,"['Fall', 'Spring']"
157,10.983,6,10,Permission of instructor,"['Fall', 'Spring']"
158,10.984,6,10,Permission of instructor,"['Fall', 'Spring']"
159,10.985,6,10,Permission of instructor,"['Fall', 'Spring']"
160,10.987,6,10,Permission of instructor,"['Fall', 'Spring']"
161,10.989,6,10,Permission of instructor,"['Fall', 'Spring']"
162,10.992,6,10,Permission of instructor,['Spring']
163,10.994,6,10,Permission of instructor,"['Fall', 'Spring']"
164,10.995,6,10,Permission of instructor,"['Fall', 'Spring']"
165,10.997,6,10,Permission of instructor,"['Fall', 'Spring']"
166,10.998,6,10,,"['Fall', 'Spring']"
167,10.EPE,1,10,2.EPW or permission of instructor,"['Fall', 'Spring']"
168,10.S94,0,10,Permission of instructor,"['Fall', 'IAP', 'Spring']"
169,10.S95,0,10,,"['Fall', 'Spring']"
170,10.THG,0,10,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
171,10.THU,0,10,,"['Fall', 'IAP', 'Summer', 'Spring']"
172,10.UR,0,10,,"['Fall', 'IAP', 'Summer', 'Spring']"
173,10.URG,0,10,,"['Fall', 'IAP', 'Summer', 'Spring']"
174,11.001,12,11,,['Spring']
175,11.005,12,11,,['Spring']
176,11.006,12,11,,['Spring']
177,11.021,12,11,,['Spring']
178,11.027,12,11,Permission of instructor,['Spring']
179,11.074,12,11,,"['Fall', 'Spring']"
180,11.119,3,11,,"['Fall', 'Spring']"
181,11.123,9,11,,['Spring']
182,11.125,12,11,,['Spring']
183,11.127,12,11,,['Spring']
184,11.131,12,11,CMS.592,['Spring']
185,11.137,12,11,,['Spring']
186,11.139,9,11,,['Spring']
187,11.156,12,11,,['Spring']
188,11.157,6,11,,['Spring']
189,11.158,12,11,,['Spring']
190,11.188,12,11,,"['Fall', 'Spring']"
191,11.189,0,11,Permission of instructor,"['Fall', 'Spring']"
192,11.190,0,11,,"['Fall', 'Spring']"
193,11.191,0,11,,"['Fall', 'Spring']"
194,11.192,0,11,,"['Fall', 'IAP', 'Spring']"
195,11.193,0,11,,"['Fall', 'Spring']"
196,11.194,0,11,,"['Fall', 'Spring']"
197,11.202,4,11,11.203,['Spring']
198,11.203,8,11,,['Spring']
199,11.205,6,11,,"['Fall', 'Spring']"
200,11.206,12,11,,['Spring']
201,11.220,12,11,Permission of instructor,['Spring']
202,11.237,6,11,,['Spring']
203,11.239,9,11,Permission of instructor,['Spring']
204,11.244,12,11,,['Spring']
205,11.246,12,11,Permission of instructor,['Spring']
206,11.250,3,11,Permission of instructor,"['Fall', 'Spring']"
207,11.252,12,11,,['Spring']
208,11.255,12,11,,['Spring']
209,11.257,6,11,,['Spring']
210,11.263,6,11,SCM.254 or permission of instructor,['Spring']
211,11.274,12,11,,"['Fall', 'Spring']"
212,11.303,18,11,Permission of instructor,['Spring']
213,11.304,15,11,Permission of instructor,['Spring']
214,11.307,21,11,Permission of instructor,['Spring']
215,11.308,12,11,Permission of instructor,['Spring']
216,11.309,12,11,,['Spring']
217,11.322,3,11,,['Spring']
218,11.330,0,11,"11.001, 11.301, or permission of instructor",['Spring']
219,11.332,0,11,Permission of instructor,"['Fall', 'Spring']"
220,11.333,9,11,,['Spring']
221,11.337,9,11,,['Spring']
222,11.344,6,11,Permission of instructor,['Spring']
223,11.352,12,11,,['Spring']
224,11.353,9,11,"11.431, 15.401, or permission of instructor",['Spring']
225,11.356,12,11,,['Spring']
226,11.382,12,11,Permission of instructor,['Spring']
227,11.383,6,11,,['Spring']
228,11.409,12,11,,['Spring']
229,11.427,12,11,Permission of instructor,['Spring']
230,11.432,6,11,11.431 and (15.402 or 15.414),['Spring']
231,11.434,6,11,,['Spring']
232,11.437,12,11,,['Spring']
233,11.458,12,11,,['Spring']
234,11.463,12,11,Permission of instructor,['Spring']
235,11.474,12,11,,['Spring']
236,11.475,12,11,Open to undergraduates with permission of instructor,['Spring']
237,11.478,12,11,Permission of instructor,['Spring']
238,11.494,12,11,,['Spring']
239,11.499,3,11,,['Spring']
240,11.520,6,11,11.205 or permission of instructor,"['Fall', 'Spring']"
241,11.523,6,11,Permission of instructor,['Spring']
242,11.524,0,11,11.523 or permission of instructor,['Spring']
243,11.526,12,11,Permission of instructor,['Spring']
244,11.630,12,11,,['Spring']
245,11.651,9,11,,['Spring']
246,11.800,9,11,11.233; [11.801],['Spring']
247,11.801,9,11,[11.800]; permission of instructor,['Spring']
248,11.901,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
249,11.902,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
250,11.903,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
251,11.904,0,11,Permission of instructor,"['Fall', 'Summer', 'Spring']"
252,11.905,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
253,11.906,0,11,,"['Fall', 'IAP', 'Spring']"
254,11.907,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
255,11.908,0,11,,"['Fall', 'IAP', 'Spring']"
256,11.912,3,11,Permission of instructor,"['Fall', 'Spring']"
257,11.920,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
258,11.960,0,11,,"['Fall', 'IAP', 'Summer', 'Spring']"
259,11.961,0,11,,"['Fall', 'IAP', 'Summer', 'Spring']"
260,11.962,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
261,11.963,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
262,11.964,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
263,11.S187,0,11,,"['Fall', 'IAP', 'Spring']"
264,11.S189,0,11,,"['Fall', 'IAP', 'Spring']"
265,11.S195,0,11,,"['Fall', 'IAP', 'Spring']"
266,11.S196,0,11,,"['Fall', 'Spring']"
267,11.S197,0,11,,['Spring']
268,11.S198,0,11,,"['Fall', 'Spring']"
269,11.S199,0,11,,"['Fall', 'IAP', 'Spring']"
270,11.S938,0,11,,"['Fall', 'IAP', 'Spring']"
271,11.S939,0,11,,"['Fall', 'Spring']"
272,11.S941,0,11,Permission of instructor,"['Fall', 'Spring']"
273,11.S942,0,11,Permission of instructor,"['Fall', 'Spring']"
274,11.S943,0,11,Permission of instructor,"['Fall', 'Spring']"
275,11.S944,0,11,Permission of instructor,"['Fall', 'Spring']"
276,11.S946,0,11,Permission of instructor,"['Fall', 'Spring']"
277,11.S947,0,11,Permission of instructor,"['Fall', 'Spring']"
278,11.S948,0,11,Permission of instructor,['Spring']
279,11.S949,0,11,Permission of instructor,"['Fall', 'Spring']"
280,11.S950,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
281,11.S951,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
282,11.S952,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
283,11.S953,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
284,11.S954,0,11,Permission of instructor,"['Fall', 'IAP', 'Spring']"
285,11.S958,0,11,Permission of instructor,['Spring']
286,11.S959,0,11,Permission of instructor,['Spring']
287,11.S965,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
288,11.S966,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
289,11.S967,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
290,11.S968,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
291,11.S969,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
292,11.S970,0,11,Permission of instructor,"['Fall', 'Spring']"
293,11.THG,0,11,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
294,11.THU,0,11,11.THT,"['Fall', 'IAP', 'Summer', 'Spring']"
295,11.UR,0,11,,"['Fall', 'IAP', 'Summer', 'Spring']"
296,11.URG,0,11,,"['Fall', 'IAP', 'Summer', 'Spring']"
297,12.00,2,12,,['Spring']
298,12.002,12,12,GIR:CAL2 and GIR:PHY2,['Spring']
299,12.007,12,12,,['Spring']
300,12.011,9,12,GIR:CHEM or GIR:PHY1,['Spring']
301,12.080,0,12,,"['Fall', 'IAP', 'Summer', 'Spring']"
302,12.091,0,12,Permission of instructor,"['IAP', 'Spring']"
303,12.110A,6,12,12.001 or 12.11,['Spring']
304,12.12,3,12,,['Spring']
305,12.207,12,12,GIR:PHY2 and (18.03 or 18.032),['Spring']
306,12.300,12,12,18.03,['Spring']
307,12.306,12,12,(18.075 and (5.60 or 5.61)) or permission of instructor,['Spring']
308,12.307,12,12,GIR:CAL2 and GIR:PHY1,['Spring']
309,12.315,12,12,12.390 or permission of instructor,['Spring']
310,12.349,12,12,GIR:CAL2 and GIR:PHY1,['Spring']
311,12.386,12,12,,['Spring']
312,12.400,12,12,GIR:PHY1,['Spring']
313,12.402,9,12,GIR:PHY1,['Spring']
314,12.409,6,12,,['Spring']
315,12.43,12,12,Permission of instructor,['Spring']
316,12.446,0,12,,"['Fall', 'Spring']"
317,12.465A,6,12,Permission of instructor,['Spring']
318,12.467,3,12,Permission of instructor,['Spring']
319,12.486,12,12,Permission of instructor,['Spring']
320,12.515,12,12,18.075 or 18.085,['Spring']
321,12.540,12,12,"GIR:CAL2, GIR:PHY1, and 18.06",['Spring']
322,12.603,12,12,Permission of instructor,['Spring']
323,12.701,6,12,,['Spring']
324,12.717,12,12,Permission of instructor,['Spring']
325,12.743,12,12,GIR:CHEM and 5.60,['Spring']
326,12.744,12,12,Permission of instructor,['Spring']
327,12.759,0,12,Permission of instructor,['Spring']
328,12.801,12,12,12.800,['Spring']
329,12.802,12,12,12.800 or permission of instructor,['Spring']
330,12.803,9,12,12.843,['Spring']
331,12.806,12,12,(18.075 and (5.60 or 5.61)) or permission of instructor,['Spring']
332,12.810,12,12,12.800,['Spring']
333,12.811,12,12,12.810; or [12.843],['Spring']
334,12.815,12,12,12.800 or permission of instructor,['Spring']
335,12.823,9,12,18.075 or 18.085,['Spring']
336,12.834,6,12,Permission of instructor,['Spring']
337,12.849,12,12,Permission of instructor,['Spring']
338,12.870,12,12,Graduate-level fluid mechanics and a subject on waves or permission of instructor,['Spring']
339,12.950,0,12,Permission of instructor,['Spring']
340,12.970,0,12,Permission of instructor,"['Fall', 'Summer', 'Spring']"
341,12.971,0,12,Permission of instructor,"['Fall', 'Summer', 'Spring']"
342,12.980,0,12,Permission of instructor,"['Fall', 'Summer', 'Spring']"
343,12.981,0,12,Permission of instructor,"['Fall', 'Summer', 'Spring']"
344,12.982,0,12,Permission of instructor,"['Fall', 'Summer', 'Spring']"
345,12.983,0,12,Permission of instructor,"['Fall', 'Summer', 'Spring']"
346,12.S489,0,12,Permission of instructor,['Spring']
347,12.S491,0,12,Permission of instructor,['Spring']
348,12.S493,0,12,Permission of instructor,['Spring']
349,12.S591,0,12,Permission of instructor,['Spring']
350,12.S592,0,12,Permission of instructor,"['Fall', 'Spring']"
351,12.S593,0,12,Permission of instructor,"['Fall', 'Spring']"
352,12.S595,0,12,,['Spring']
353,12.S597,0,12,Permission of instructor,"['IAP', 'Spring']"
354,12.S680,0,12,Permission of instructor,['Spring']
355,12.THG,0,12,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
356,12.THU,0,12,12.TIP,"['Fall', 'IAP', 'Summer', 'Spring']"
357,12.TIP,6,12,,"['Fall', 'Spring']"
358,12.UR,0,12,,"['Fall', 'IAP', 'Summer', 'Spring']"
359,12.URG,0,12,,"['Fall', 'IAP', 'Summer', 'Spring']"
360,14.001,1,14,Permission of department,"['Fall', 'Summer', 'Spring']"
361,14.003,12,14,14.01 or permission of instructor,"['Fall', 'Spring']"
362,14.01,12,14,,"['Fall', 'Spring']"
363,14.02,12,14,,"['Fall', 'Spring']"
364,14.03,12,14,14.01 or permission of instructor,"['Fall', 'Spring']"
365,14.08,12,14,14.01,"['Fall', 'Spring']"
366,14.09,0,14,14.04 and 14.06,"['Fall', 'IAP', 'Summer', 'Spring']"
367,14.10,0,14,14.04 and 14.06,"['Fall', 'IAP', 'Summer', 'Spring']"
368,14.123,6,14,"14.121, 14.122, and permission of instructor",['Spring']
369,14.124,6,14,14.123 or permission of instructor,['Spring']
370,14.125,12,14,14.124,['Spring']
371,14.126,12,14,14.122,['Spring']
372,14.129,6,14,"14.121, 14.281, or permission of instructor",['Spring']
373,14.137,12,14,,['Spring']
374,14.15,12,14,6.041 or 14.30,['Spring']
375,14.18,12,14,"14.04, 14.12, 14.15, or 14.19",['Spring']
376,14.191,12,14,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
377,14.192,12,14,"14.124, 14.382, and 14.454","['Fall', 'IAP', 'Spring']"
378,14.193,0,14,14.121 and 14.451,"['Fall', 'Summer', 'Spring']"
379,14.195,0,14,14.121,"['Fall', 'Summer', 'Spring']"
380,14.197,0,14,,"['Fall', 'IAP', 'Summer', 'Spring']"
381,14.198,4,14,,"['Fall', 'Spring']"
382,14.199,4,14,,"['Fall', 'Spring']"
383,14.20,12,14,14.01,['Spring']
384,14.200,12,14,14.01,['Spring']
385,14.26,12,14,14.01,['Spring']
386,14.260,12,14,,['Spring']
387,14.272,12,14,14.271,['Spring']
388,14.273,12,14,14.271,['Spring']
389,14.283,6,14,14.282,['Spring']
390,14.284,6,14,14.282,['Spring']
391,14.32,12,14,14.30,"['Fall', 'Spring']"
392,14.320,12,14,14.300,"['Fall', 'Spring']"
393,14.33,12,14,14.32 and (14.01 or 14.02),"['Fall', 'Spring']"
394,14.38,12,14,14.32,['Spring']
395,14.382,12,14,14.381 or permission of instructor,['Spring']
396,14.386,12,14,14.382,['Spring']
397,14.388,12,14,14.381,['Spring']
398,14.392,12,14,14.124 and 14.454,['Spring']
399,14.399,12,14,Permission of instructor,['Spring']
400,14.42,12,14,14.01,['Spring']
401,14.420,12,14,14.01,['Spring']
402,14.44,12,14,14.01 or 15.0111,['Spring']
403,14.440,12,14,,['Spring']
404,14.441,12,14,,['Spring']
405,14.444,12,14,14.01 or 15.0111,['Spring']
406,14.448,12,14,,['Spring']
407,14.449,6,14,Permission of instructor,"['Fall', 'Spring']"
408,14.453,6,14,14.452 and permission of instructor,['Spring']
409,14.454,6,14,14.453 and permission of instructor,['Spring']
410,14.462,12,14,14.461,['Spring']
411,14.471,12,14,14.04,['Spring']
412,14.475,12,14,,['Spring']
413,14.582,12,14,14.06,['Spring']
414,14.662,12,14,14.32 and (14.03 or 14.04),['Spring']
415,14.662A,12,14,14.32 and (14.03 or 14.04),['Spring']
416,14.70,12,14,,['Spring']
417,14.75,12,14,14.01,['Spring']
418,14.750,12,14,14.01,['Spring']
419,14.76,12,14,14.01,['Spring']
420,14.760,12,14,14.01,['Spring']
421,14.772,12,14,14.121 and 14.451,['Spring']
422,14.773,12,14,14.121 and 14.451,['Spring']
423,14.THG,0,14,Permission of instructor,"['Fall', 'IAP', 'Summer', 'Spring']"
424,14.THU,0,14,14.33,"['Fall', 'IAP', 'Summer', 'Spring']"
425,14.UR,0,14,14.02,"['Fall', 'IAP', 'Summer', 'Spring']"
426,14.URG,0,14,14.02,"['Fall', 'IAP', 'Summer', 'Spring']"
427,15.002,0,15,,"['Fall', 'IAP', 'Summer', 'Spring']"
428,15.003,3,15,,"['Fall', 'IAP', 'Summer', 'Spring']"
429,15.014,6,15,15.012 or 15.015,['Spring']
430,15.018,9,15,,['Spring']
431,15.025,9,15,"14.01, 15.010, 15.011, or 15.024",['Spring']
432,15.0251,9,15,14.01 or 15.0111,['Spring']
433,15.027,6,15,,['Spring']
434,15.034,9,15,,['Spring']
435,15.0341,9,15,,['Spring']
436,15.037,12,15,14.01 or 15.0111,['Spring']
437,15.038,12,15,14.01 or 15.0111,['Spring']
438,15.039,12,15,14.01,['Spring']
439,15.053,12,15,"1.00, 1.000, 6.0001, or permission of instructor",['Spring']
440,15.068,9,15,15.060,['Spring']
441,15.070,12,15,"6.431, 6.436, 18.100A, 18.100B, or 18.100Q",['Spring']
442,15.071,12,15,15.060,"['Fall', 'Spring']"
443,15.0711,12,15,15.053 and 15.0791,['Spring']
444,15.073,12,15,6.041B or 18.600,['Spring']
445,15.075,12,15,6.041B or 15.0791,['Spring']
446,15.076,12,15,GIR:CAL1,['Spring']
447,15.077,12,15,Permission of instructor,['Spring']
448,15.083,12,15,6.251 or permission of instructor,['Spring']
449,15.084,12,15,"18.06 and (18.100A, 18.100B, or 18.100Q)",['Spring']
450,15.089,0,15,,"['Fall', 'IAP', 'Summer', 'Spring']"
451,15.094,12,15,18.06 or permission of instructor,['Spring']
452,15.141,6,15,,['Spring']
453,15.216,9,15,,['Spring']
454,15.217,12,15,,['Spring']
455,15.218,9,15,,['Spring']
456,15.225,12,15,,['Spring']
457,15.226,12,15,,['Spring']
458,15.230,9,15,,['Spring']
459,15.232,6,15,,['Spring']
460,15.236,6,15,Permission of instructor,['Spring']
461,15.239,6,15,,['Spring']
462,15.2391,6,15,,['Spring']
463,15.268,9,15,,['Spring']
464,15.270,6,15,,['Spring']
465,15.276,12,15,,"['Fall', 'Spring']"
466,15.279,12,15,,"['Fall', 'Spring']"
467,15.281,9,15,"15.279, 15.280, or permission of instructor",['Spring']
468,15.282,9,15,,['Spring']
469,15.283,9,15,,['Spring']
470,15.285,6,15,,['Spring']
471,15.286,6,15,"15.280, 15.284, or permission of instructor",['Spring']
472,15.304,9,15,,['Spring']
473,15.305,9,15,Permission of instructor,"['Fall', 'Spring']"
474,15.317,0,15,,"['Summer', 'Spring']"
475,15.321,6,15,,"['Fall', 'Spring']"
476,15.323,3,15,,['Spring']
477,15.326,3,15,15.325,['Spring']
478,15.347,12,15,Permission of instructor,['Spring']
479,15.351,6,15,Permission of instructor,"['Fall', 'Spring']"
480,15.356,9,15,,['Spring']
481,15.363,9,15,,['Spring']
482,15.364,9,15,,['Spring']
483,15.367,12,15,,['Spring']
484,15.369,9,15,15.310 or 15.311,['Spring']
485,15.373,12,15,,['Spring']
486,15.376,9,15,,['Spring']
487,15.378,12,15,Permission of instructor,"['Fall', 'Spring']"
488,15.3781,12,15,15.3901 or permission of instructor,['Spring']
489,15.386,6,15,,"['Fall', 'Spring']"
490,15.387,12,15,,"['Fall', 'Spring']"
